Year,Team,KenPomRank,AdjEM,AdjO,AdjD,AdjT,Luck,SOS,NCSOS
2018,Virginia,1,32.1527,116.528,84.3753,59.1912,0.0,0.0,0.0
2018,Virginia Tech,32,16.6388,115.016,98.3773,68.6757,0.0,0.0,0.0
2018,VMI,331,-17.361,90.3135,107.674,68.8337,0.0,0.0,0.0
2018,Wagner,171,-0.10173,103.84,103.942,67.319,0.0,0.0,0.0
2018,Wake Forest,89,8.00483,111.107,103.102,69.3676,0.0,0.0,0.0
2018,Washington,98,7.00886,106.264,99.2555,69.4616,0.0,0.0,0.0
2018,Washington St.,182,-1.43964,108.782,110.222,68.2517,0.0,0.0,0.0
2018,Weber St.,159,1.03256,107.094,106.061,67.5617,0.0,0.0,0.0
2018,West Virginia,13,21.7748,119.151,97.3766,69.0413,0.0,0.0,0.0
2018,Western Carolina,302,-12.2593,96.0774,108.337,69.3869,0.0,0.0,0.0
2018,Western Illinois,289,-11.3706,96.6297,108.0,68.0342,0.0,0.0,0.0
2018,Western Kentucky,60,12.5511,113.624,101.073,68.7476,0.0,0.0,0.0
2018,Western Michigan,187,-2.28733,106.536,108.823,67.7811,0.0,0.0,0.0
2018,Wichita St.,20,20.068,121.925,101.857,68.6357,0.0,0.0,0.0
2018,William & Mary,172,-0.114014,115.44,115.554,69.9511,0.0,0.0,0.0
2018,Winthrop,163,0.758073,106.333,105.575,71.6037,0.0,0.0,0.0
2018,Wisconsin,74,10.6155,110.048,99.4326,62.6778,0.0,0.0,0.0
2018,Wofford,157,1.11283,108.706,107.593,65.918,0.0,0.0,0.0
2018,Wright St.,135,2.81674,101.068,98.251,68.2124,0.0,0.0,0.0
2018,Wyoming,115,5.11463,105.921,100.807,73.5044,0.0,0.0,0.0
2018,Xavier,14,21.6909,120.74,99.0492,70.4307,0.0,0.0,0.0
2018,Yale,197,-3.17937,104.05,107.229,68.7887,0.0,0.0,0.0
2018,Youngstown St.,325,-15.0835,101.405,116.489,71.0824,0.0,0.0,0.0
2019,Abilene Christian,145,2.08626,103.625,101.539,66.0042,0.0,0.0,0.0
2019,Air Force,241,-6.84432,100.431,107.275,66.407,0.0,0.0,0.0
2019,Akron,107,6.09084,99.793,93.7022,66.015,0.0,0.0,0.0
2019,Alabama,59,11.4774,108.113,96.6354,68.6333,0.0,0.0,0.0
2019,Alabama A&M,344,-22.66,86.4818,109.142,65.4905,0.0,0.0,0.0
2019,Alabama St.,329,-16.3633,94.5978,110.961,67.0597,0.0,0.0,0.0
2019,Albany,277,-9.85221,98.154,108.006,65.7351,0.0,0.0,0.0
2019,Alcorn St.,349,-24.643,88.7838,113.427,65.6105,0.0,0.0,0.0
2019,American,198,-3.13075,101.788,104.919,66.4126,0.0,0.0,0.0
2019,Appalachian St.,205,-3.60901,105.935,109.544,71.4297,0.0,0.0,0.0
2019,Arizona,99,6.85927,104.95,98.0905,66.5684,0.0,0.0,0.0
2019,Arizona St.,61,11.2091,109.774,98.5646,70.4917,0.0,0.0,0.0
2019,Arkansas,57,12.3368,109.548,97.2113,70.1964,0.0,0.0,0.0
2019,Arkansas Pine Bluff,316,-13.641,96.0727,109.714,65.0612,0.0,0.0,0.0
2019,Arkansas St.,254,-7.68696,102.253,109.94,68.1325,0.0,0.0,0.0
2019,Army,242,-6.85322,96.119,102.972,69.5942,0.0,0.0,0.0
2019,Auburn,13,23.3317,119.571,96.2397,67.5363,0.0,0.0,0.0
2019,Austin Peay,135,3.90139,110.619,106.718,68.8562,0.0,0.0,0.0
2019,Ball St.,134,4.08197,102.291,98.209,70.1499,0.0,0.0,0.0
2019,Baylor,41,15.2935,113.517,98.2238,65.2511,0.0,0.0,0.0
2019,Belmont,54,13.0739,114.834,101.76,71.1231,0.0,0.0,0.0
2019,Bethune Cookman,306,-12.1201,93.2976,105.418,72.0714,0.0,0.0,0.0
2019,Binghamton,332,-16.7462,95.8614,112.608,65.7202,0.0,0.0,0.0
2019,Boise St.,139,3.221,107.064,103.843,65.3505,0.0,0.0,0.0
2019,Boston,115,5.30517,107.524,102.219,67.1682,0.0,0.0,0.0
2019,Boston,232,-5.92735,104.124,110.052,66.1325,0.0,0.0,0.0
2019,Bowling Green,106,6.17504,108.185,102.01,70.3289,0.0,0.0,0.0
2019,Bradley,165,-0.358275,100.892,101.25,65.0632,0.0,0.0,0.0
2019,Brown,146,1.89755,98.7071,96.8095,70.8172,0.0,0.0,0.0
2019,Bryant,325,-15.5989,99.2711,114.87,67.4701,0.0,0.0,0.0
2019,Bucknell,147,1.87905,105.456,103.577,70.4915,0.0,0.0,0.0
2019,Buffalo,22,20.337,114.89,94.5531,73.7602,0.0,0.0,0.0
2019,Butler,68,9.9232,110.842,100.919,65.935,0.0,0.0,0.0
2019,BYU,87,7.78213,111.676,103.894,70.7241,0.0,0.0,0.0
2019,Cal Baptist,192,-2.51509,106.683,109.198,67.8059,0.0,0.0,0.0
2019,Cal Poly,333,-17.7876,96.7734,114.561,66.0034,0.0,0.0,0.0
2019,Cal St. Bakersfield,226,-5.16402,102.465,107.629,65.2933,0.0,0.0,0.0
2019,Cal St. Fullerton,203,-3.43808,98.8923,102.33,69.6992,0.0,0.0,0.0
2019,Cal St. Northridge,259,-7.97235,104.404,112.376,70.4313,0.0,0.0,0.0
2019,California,243,-7.20489,102.893,110.098,66.4324,0.0,0.0,0.0
2019,Campbell,186,-1.88615,107.895,109.781,65.2551,0.0,0.0,0.0
2019,Canisius,279,-9.8679,101.476,111.344,67.5336,0.0,0.0,0.0
2019,Central Arkansas,296,-11.1716,99.7545,110.926,70.37,0.0,0.0,0.0
2019,Central Connecticut,320,-14.8711,96.9683,111.839,68.9725,0.0,0.0,0.0
2019,Central Michigan,123,4.88535,110.256,105.37,70.8371,0.0,0.0,0.0
2019,Charleston,120,5.05801,108.338,103.28,65.2629,0.0,0.0,0.0
2019,Charleston Southern,158,0.0522976,101.272,101.22,69.1823,0.0,0.0,0.0
2019,Charlotte,297,-11.1731,95.3851,106.558,64.3696,0.0,0.0,0.0
2019,Chattanooga,257,-7.85102,101.475,109.326,65.9854,0.0,0.0,0.0
2019,Chicago St.,351,-27.9028,90.2867,118.19,69.9773,0.0,0.0,0.0
2019,Cincinnati,32,17.0509,111.566,94.515,63.1993,0.0,0.0,0.0
2019,Clemson,29,17.9385,108.666,90.7277,65.9642,0.0,0.0,0.0
2019,Cleveland St.,284,-10.0492,101.511,111.56,68.9321,0.0,0.0,0.0
2019,Coastal Carolina,161,-0.153766,104.755,104.909,69.2942,0.0,0.0,0.0
2019,Colgate,129,4.2867,110.038,105.751,66.3489,0.0,0.0,0.0
2019,Colorado,65,10.4208,106.529,96.1085,67.6204,0.0,0.0,0.0
2019,Colorado St.,179,-1.22881,107.419,108.648,66.9193,0.0,0.0,0.0
2019,Columbia,211,-4.4811,101.77,106.251,67.437,0.0,0.0,0.0
2019,Connecticut,108,6.01715,108.27,102.253,68.4802,0.0,0.0,0.0
2019,Coppin St.,342,-20.5558,88.5083,109.064,70.0593,0.0,0.0,0.0
2019,Cornell,217,-4.63145,99.0461,103.678,67.5458,0.0,0.0,0.0
2019,Creighton,50,13.5011,113.273,99.7723,68.366,0.0,0.0,0.0
2019,Dartmouth,218,-4.64259,103.363,108.006,65.712,0.0,0.0,0.0
2019,Davidson,84,8.28467,107.541,99.2563,64.506,0.0,0.0,0.0
2019,Dayton,60,11.4759,111.538,100.062,64.4045,0.0,0.0,0.0
2019,Delaware,260,-8.06621,104.733,112.799,63.1323,0.0,0.0,0.0
2019,Delaware St.,352,-29.6619,84.1983,113.86,69.5455,0.0,0.0,0.0
2019,Denver,312,-13.1248,99.7176,112.842,66.9878,0.0,0.0,0.0
2019,DePaul,103,6.35763,110.725,104.367,69.367,0.0,0.0,0.0
2019,Detroit,236,-6.45862,106.062,112.521,68.4247,0.0,0.0,0.0
2019,Drake,128,4.32133,106.981,102.659,69.0274,0.0,0.0,0.0
2019,Drexel,245,-7.36862,105.503,112.871,68.9483,0.0,0.0,0.0
2019,Duke,3,31.9925,120.084,88.0911,72.2115,0.0,0.0,0.0
2019,Duquesne,171,-0.807373,104.397,105.204,69.7153,0.0,0.0,0.0
2019,East Carolina,269,-9.01896,97.9098,106.929,67.9209,0.0,0.0,0.0
2019,East Tennessee St.,69,9.83097,109.13,99.2994,66.9183,0.0,0.0,0.0
2019,Eastern Illinois,307,-12.2367,99.5136,111.75,66.7539,0.0,0.0,0.0
2019,Eastern Kentucky,238,-6.57329,99.2452,105.819,76.4418,0.0,0.0,0.0
2019,Eastern Michigan,155,0.750502,103.349,102.598,62.7097,0.0,0.0,0.0
2019,Eastern Washington,237,-6.57322,100.902,107.476,67.6217,0.0,0.0,0.0
2019,Elon,305,-12.1135,98.8974,111.011,67.8251,0.0,0.0,0.0
2019,Evansville,227,-5.36913,99.2866,104.656,69.3429,0.0,0.0,0.0
2019,Fairfield,301,-11.4896,95.7498,107.239,67.6777,0.0,0.0,0.0
2019,Fairleigh Dickinson,208,-4.2487,106.184,110.432,66.7742,0.0,0.0,0.0
2019,FIU,202,-3.25307,101.856,105.109,77.3827,0.0,0.0,0.0
2019,Florida,28,18.3239,110.219,91.895,62.6903,0.0,0.0,0.0
2019,Florida A&M,318,-14.2696,88.9397,103.209,64.755,0.0,0.0,0.0
2019,Florida Atlantic,159,-0.0169486,99.3292,99.3461,67.4094,0.0,0.0,0.0
2019,Florida Gulf Coast,220,-4.67428,101.328,106.002,67.827,0.0,0.0,0.0
2019,Florida St.,14,22.5574,112.987,90.4293,68.2507,0.0,0.0,0.0
2019,Fordham,256,-7.84442,96.4897,104.334,65.0121,0.0,0.0,0.0
2019,Fresno St.,72,9.68159,108.218,98.5368,67.7273,0.0,0.0,0.0
2019,Furman,56,12.6256,108.828,96.2025,66.4614,0.0,0.0,0.0
2019,Gardner Webb,167,-0.743522,107.475,108.218,67.0883,0.0,0.0,0.0
2019,George Mason,156,0.688087,104.413,103.725,67.5875,0.0,0.0,0.0
2019,George Washington,290,-10.6769,95.1995,105.876,67.0588,0.0,0.0,0.0
2019,Georgetown,91,7.51846,109.238,101.72,71.9013,0.0,0.0,0.0
2019,Georgia,132,4.18031,105.819,101.639,68.2639,0.0,0.0,0.0
2019,Georgia Southern,102,6.40152,108.409,102.007,73.0261,0.0,0.0,0.0
2019,Georgia St.,111,5.59737,107.886,102.289,69.8602,0.0,0.0,0.0
2019,Georgia Tech,109,5.91249,101.801,95.8885,66.6464,0.0,0.0,0.0
2019,Gonzaga,2,32.7887,125.125,92.336,69.7687,0.0,0.0,0.0
2019,Grambling St.,272,-9.42191,94.6313,104.053,69.6439,0.0,0.0,0.0
2019,Grand Canyon,105,6.2152,108.062,101.847,67.5565,0.0,0.0,0.0
2019,Green Bay,206,-3.62416,102.833,106.457,73.5063,0.0,0.0,0.0
2019,Hampton,193,-2.55932,107.465,110.024,70.846,0.0,0.0,0.0
2019,Hartford,189,-2.23743,108.313,110.55,66.5261,0.0,0.0,0.0
2019,Harvard,124,4.50316,104.799,100.296,67.3207,0.0,0.0,0.0
2019,Hawaii,196,-3.03268,103.474,106.506,66.203,0.0,0.0,0.0
2019,High Point,228,-5.5176,99.1309,104.648,63.5399,0.0,0.0,0.0
2019,Hofstra,94,7.47361,116.264,108.791,67.221,0.0,0.0,0.0
2019,Holy Cross,240,-6.80262,100.928,107.731,63.4373,0.0,0.0,0.0
2019,Houston,15,22.4249,114.118,91.6934,66.1482,0.0,0.0,0.0
2019,Houston Baptist,276,-9.61724,102.841,112.458,73.7328,0.0,0.0,0.0
2019,Howard,308,-12.3921,101.774,114.166,71.0688,0.0,0.0,0.0
2019,Idaho,347,-23.8971,94.7845,118.682,65.1889,0.0,0.0,0.0
2019,Idaho St.,328,-16.2899,101.816,118.106,66.7159,0.0,0.0,0.0
2019,Illinois,83,8.50687,109.081,100.574,70.4007,0.0,0.0,0.0
2019,Illinois Chicago,200,-3.20564,100.361,103.567,69.8766,0.0,0.0,0.0
2019,Illinois St.,204,-3.50378,101.043,104.547,66.5836,0.0,0.0,0.0
2019,Incarnate Word,345,-22.8671,97.3732,120.24,64.8046,0.0,0.0,0.0
2019,Indiana,42,15.2836,110.11,94.8266,66.4416,0.0,0.0,0.0
2019,Indiana St.,207,-4.13912,100.993,105.132,68.7752,0.0,0.0,0.0
2019,Iona,197,-3.07828,106.514,109.593,70.5217,0.0,0.0,0.0
2019,Iowa,36,15.9555,117.163,101.207,69.3715,0.0,0.0,0.0
2019,Iowa St.,16,21.8472,118.992,97.1452,67.6056,0.0,0.0,0.0
2019,IUPUI,194,-2.56158,103.844,106.405,68.4399,0.0,0.0,0.0
2019,Jackson St.,319,-14.8412,89.7641,104.605,64.9545,0.0,0.0,0.0
2019,Jacksonville,250,-7.60091,98.6664,106.267,70.8234,0.0,0.0,0.0
2019,Jacksonville St.,113,5.45502,104.877,99.4222,67.5005,0.0,0.0,0.0
2019,James Madison,278,-9.86717,100.892,110.759,65.0556,0.0,0.0,0.0
2019,Kansas,20,20.7051,112.746,92.0406,69.9355,0.0,0.0,0.0
2019,Kansas St.,23,20.2225,107.96,87.7377,63.0414,0.0,0.0,0.0
2019,Kennesaw St.,339,-19.1461,91.6484,110.794,68.1024,0.0,0.0,0.0
2019,Kent St.,142,2.8318,109.58,106.748,67.2868,0.0,0.0,0.0
2019,Kentucky,7,27.4133,118.223,90.8094,65.8287,0.0,0.0,0.0
2019,La Salle,225,-5.1628,99.8274,104.99,68.7618,0.0,0.0,0.0
2019,Lafayette,299,-11.2709,101.388,112.659,68.7448,0.0,0.0,0.0
2019,Lamar,216,-4.56954,103.06,107.629,68.1336,0.0,0.0,0.0
2019,Lehigh,169,-0.785117,108.594,109.379,71.412,0.0,0.0,0.0
2019,Liberty,63,10.8215,110.565,99.7435,61.7759,0.0,0.0,0.0
2019,Lipscomb,53,13.2414,110.008,96.7669,72.8608,0.0,0.0,0.0
2019,Little Rock,222,-4.939,99.7402,104.679,70.2784,0.0,0.0,0.0
2019,LIU Brooklyn,262,-8.1807,98.0985,106.279,70.7067,0.0,0.0,0.0
2019,Long Beach St.,223,-4.99497,101.027,106.022,71.4048,0.0,0.0,0.0
2019,Longwood,286,-10.1933,96.2975,106.491,66.9354,0.0,0.0,0.0
2019,Louisiana,177,-1.18368,106.509,107.692,71.9409,0.0,0.0,0.0
2019,Louisiana Monroe,140,3.11415,112.344,109.23,66.2694,0.0,0.0,0.0
2019,Louisiana Tech,141,2.9544,104.698,101.744,65.2807,0.0,0.0,0.0
2019,Louisville,17,20.9708,113.376,92.4055,67.1312,0.0,0.0,0.0
2019,Loyola Chicago,133,4.14911,104.181,100.032,62.3185,0.0,0.0,0.0
2019,Loyola Marymount,138,3.41867,103.569,100.15,62.7031,0.0,0.0,0.0
2019,Loyola MD,266,-8.72034,101.448,110.168,68.3802,0.0,0.0,0.0
2019,LSU,18,20.9656,118.485,97.5196,69.8753,0.0,0.0,0.0
2019,Maine,337,-18.6462,93.08,111.726,63.9046,0.0,0.0,0.0
2019,Manhattan,323,-15.2205,89.3513,104.572,61.6806,0.0,0.0,0.0
2019,Marist,274,-9.50558,100.034,109.54,64.3489,0.0,0.0,0.0
2019,Marquette,27,18.4207,114.15,95.7294,68.5839,0.0,0.0,0.0
2019,Marshall,162,-0.155242,107.925,108.08,73.8809,0.0,0.0,0.0
2019,Maryland,24,19.9776,113.82,93.8429,65.6376,0.0,0.0,0.0
2019,Maryland Eastern Shore,353,-29.6974,85.0877,114.785,62.9297,0.0,0.0,0.0
2019,Massachusetts,235,-6.15915,102.762,108.921,67.1637,0.0,0.0,0.0
2019,McNeese St.,331,-16.5561,97.9933,114.549,66.1609,0.0,0.0,0.0
2019,Memphis,62,10.8823,108.977,98.095,74.0535,0.0,0.0,0.0
2019,Mercer,195,-2.60028,103.518,106.119,66.6596,0.0,0.0,0.0
2019,Miami FL,71,9.68546,109.928,100.243,66.8579,0.0,0.0,0.0
2019,Miami OH,149,1.779,104.688,102.909,66.169,0.0,0.0,0.0
2019,Michigan,5,29.4352,115.516,86.081,64.4257,0.0,0.0,0.0
2019,Michigan St.,4,31.3607,121.729,90.3679,67.4035,0.0,0.0,0.0
2019,Middle Tennessee,244,-7.20583,98.1104,105.316,67.4914,0.0,0.0,0.0
2019,Milwaukee,300,-11.3395,98.1553,109.495,65.9016,0.0,0.0,0.0
2019,Minnesota,47,14.4575,110.671,96.2136,67.4509,0.0,0.0,0.0
2019,Mississippi,44,15.0831,112.779,97.6963,68.3346,0.0,0.0,0.0
2019,Mississippi St.,21,20.6776,117.395,96.7173,67.4194,0.0,0.0,0.0
2019,Mississippi Valley St.,350,-25.0914,89.418,114.509,69.0551,0.0,0.0,0.0
2019,Missouri,70,9.75563,106.72,96.9639,64.6217,0.0,0.0,0.0
2019,Missouri St.,173,-0.923401,102.877,103.801,65.283,0.0,0.0,0.0
2019,Monmouth,293,-10.8746,92.9924,103.867,67.2969,0.0,0.0,0.0
2019,Montana,137,3.54691,107.36,103.814,66.5497,0.0,0.0,0.0
2019,Montana St.,252,-7.6413,107.436,115.078,69.8395,0.0,0.0,0.0
2019,Morehead St.,255,-7.71446,102.201,109.915,67.0143,0.0,0.0,0.0
2019,Morgan St.,334,-18.0416,92.4707,110.512,71.9187,0.0,0.0,0.0
2019,Mount St. Mary's,324,-15.2323,94.5997,109.832,67.003,0.0,0.0,0.0
2019,Murray St.,52,13.3317,112.038,98.706,69.0116,0.0,0.0,0.0
2019,N.C. State,33,16.6963,112.738,96.0413,70.7634,0.0,0.0,0.0
2019,Navy,280,-9.89861,97.1094,107.008,66.7848,0.0,0.0,0.0
2019,Nebraska,39,15.5289,112.577,97.048,66.2714,0.0,0.0,0.0
2019,Nebraska Omaha,164,-0.358195,109.901,110.259,67.7259,0.0,0.0,0.0
2019,Nevada,25,18.9229,114.0,95.0771,69.2146,0.0,0.0,0.0
2019,New Hampshire,346,-23.0495,84.1713,107.221,65.4803,0.0,0.0,0.0
2019,New Mexico,183,-1.60107,103.911,105.512,72.6568,0.0,0.0,0.0
2019,New Mexico St.,49,13.588,112.605,99.0173,65.5861,0.0,0.0,0.0
2019,New Orleans,253,-7.68497,96.9654,104.65,68.1804,0.0,0.0,0.0
2019,Niagara,314,-13.5526,101.592,115.144,69.5012,0.0,0.0,0.0
2019,Nicholls St.,310,-12.6511,98.6411,111.292,68.3493,0.0,0.0,0.0
2019,NJIT,180,-1.28613,101.116,102.402,66.448,0.0,0.0,0.0
2019,Norfolk St.,264,-8.39786,97.5242,105.922,69.1099,0.0,0.0,0.0
2019,North Alabama,285,-10.1691,94.9641,105.133,68.3067,0.0,0.0,0.0
2019,North Carolina,6,29.171,119.872,90.701,74.2921,0.0,0.0,0.0
2019,North Carolina A&T,302,-11.5799,96.3396,107.92,65.5423,0.0,0.0,0.0
2019,North Carolina Central,303,-11.8864,96.6416,108.528,65.2069,0.0,0.0,0.0
2019,North Dakota,268,-8.77507,97.3214,106.096,69.5383,0.0,0.0,0.0
2019,North Dakota St.,199,-3.19855,106.552,109.751,64.7859,0.0,0.0,0.0
2019,North Florida,174,-0.953525,103.756,104.71,71.7808,0.0,0.0,0.0
2019,North Texas,157,0.509706,99.49,98.9803,65.1463,0.0,0.0,0.0
2019,Northeastern,79,8.74685,111.465,102.718,66.0293,0.0,0.0,0.0
2019,Northern Arizona,304,-11.9236,100.391,112.314,68.3584,0.0,0.0,0.0
2019,Northern Colorado,191,-2.43685,102.163,104.6,66.3238,0.0,0.0,0.0
2019,Northern Illinois,136,3.87495,108.815,104.94,65.771,0.0,0.0,0.0
2019,Northern Iowa,176,-1.16044,101.118,102.279,64.2357,0.0,0.0,0.0
2019,Northern Kentucky,100,6.55918,109.235,102.676,67.9179,0.0,0.0,0.0
2019,Northwestern,74,9.55389,102.913,93.3587,65.832,0.0,0.0,0.0
2019,Northwestern St.,340,-19.7288,89.8926,109.621,68.4302,0.0,0.0,0.0
2019,Notre Dame,90,7.58238,108.221,100.639,65.07,0.0,0.0,0.0
2019,Oakland,188,-2.1149,107.293,109.408,68.4997,0.0,0.0,0.0
2019,Ohio,182,-1.52949,98.5949,100.124,69.0961,0.0,0.0,0.0
2019,Ohio St.,45,15.0781,109.268,94.1896,65.6907,0.0,0.0,0.0
2019,Oklahoma,38,15.5345,109.401,93.8663,68.6808,0.0,0.0,0.0
2019,Oklahoma St.,89,7.5958,108.87,101.274,65.876,0.0,0.0,0.0
2019,Old Dominion,112,5.57853,101.929,96.3508,64.2892,0.0,0.0,0.0
2019,Oral Roberts,291,-10.7234,103.303,114.027,66.7046,0.0,0.0,0.0
2019,Oregon,43,15.1521,107.7,92.5481,64.0656,0.0,0.0,0.0
2019,Oregon St.,85,7.89006,111.168,103.278,65.5336,0.0,0.0,0.0
2019,Pacific,213,-4.4898,99.7551,104.245,64.9223,0.0,0.0,0.0
2019,Penn,130,4.28135,103.968,99.6865,66.7183,0.0,0.0,0.0
2019,Penn St.,40,15.418,109.48,94.0617,67.5287,0.0,0.0,0.0
2019,Pepperdine,153,1.41396,106.644,105.23,70.1525,0.0,0.0,0.0
2019,Pittsburgh,97,7.09009,105.122,98.0319,66.8542,0.0,0.0,0.0
2019,Portland,326,-15.6325,94.2461,109.879,66.6735,0.0,0.0,0.0
2019,Portland St.,287,-10.3797,101.489,111.868,68.8975,0.0,0.0,0.0
2019,Prairie View A&M,209,-4.30871,101.53,105.838,70.961,0.0,0.0,0.0
2019,Presbyterian,187,-1.94762,109.067,111.014,67.6282,0.0,0.0,0.0
2019,Princeton,175,-1.00396,98.658,99.662,67.4584,0.0,0.0,0.0
2019,Providence,67,9.95407,104.954,94.9998,67.6763,0.0,0.0,0.0
2019,Purdue,10,26.0512,121.093,95.0422,65.6263,0.0,0.0,0.0
2019,Purdue Fort Wayne,190,-2.27913,106.513,108.792,71.494,0.0,0.0,0.0
2019,Quinnipiac,233,-5.97503,104.362,110.337,66.6853,0.0,0.0,0.0
2019,Radford,125,4.44682,108.672,104.225,64.3313,0.0,0.0,0.0
2019,Rhode Island,143,2.68032,103.764,101.084,67.4178,0.0,0.0,0.0
2019,Rice,247,-7.48342,102.845,110.328,69.9961,0.0,0.0,0.0
2019,Richmond,201,-3.23114,106.768,109.999,65.8149,0.0,0.0,0.0
2019,Rider,215,-4.51028,101.257,105.767,73.771,0.0,0.0,0.0
2019,Robert Morris,267,-8.75992,94.7684,103.528,65.9481,0.0,0.0,0.0
2019,Rutgers,77,9.31314,105.521,96.2082,67.5046,0.0,0.0,0.0
2019,Sacramento St.,275,-9.54971,96.1801,105.73,67.9534,0.0,0.0,0.0
2019,Sacred Heart,239,-6.70547,104.035,110.74,71.8237,0.0,0.0,0.0
2019,St. Joseph's,184,-1.72905,105.182,106.911,68.4008,0.0,0.0,0.0
2019,St. Louis,104,6.27254,102.575,96.3024,66.0798,0.0,0.0,0.0
2019,St. Mary's,31,17.7106,114.634,96.9231,62.6466,0.0,0.0,0.0
2019,St. Peter's,315,-13.6337,94.3694,108.003,63.0592,0.0,0.0,0.0
2019,Sam Houston St.,172,-0.883261,105.877,106.76,65.9883,0.0,0.0,0.0
2019,Samford,144,2.21436,106.551,104.337,69.0254,0.0,0.0,0.0
2019,San Diego,86,7.88874,105.953,98.0644,66.8039,0.0,0.0,0.0
2019,San Diego St.,121,5.04015,103.734,98.694,66.5072,0.0,0.0,0.0
2019,San Francisco,66,9.95637,111.706,101.749,66.3894,0.0,0.0,0.0
2019,San Jose St.,343,-21.8493,91.7341,113.583,69.1361,0.0,0.0,0.0
2019,Santa Clara,185,-1.85043,101.79,103.64,66.1489,0.0,0.0,0.0
2019,Savannah St.,341,-19.767,96.1903,115.957,74.7456,0.0,0.0,0.0
2019,Seattle,181,-1.4208,100.733,102.154,67.1668,0.0,0.0,0.0
2019,Seton Hall,55,12.9072,109.303,96.3961,68.9235,0.0,0.0,0.0
2019,Siena,265,-8.41038,100.485,108.896,60.4718,0.0,0.0,0.0
2019,SIU Edwardsville,330,-16.4831,96.5065,112.99,69.5197,0.0,0.0,0.0
2019,SMU,117,5.17394,111.979,106.805,64.8657,0.0,0.0,0.0
2019,South Alabama,212,-4.48961,102.98,107.47,66.194,0.0,0.0,0.0
2019,South Carolina,73,9.67339,107.943,98.2698,70.0712,0.0,0.0,0.0
2019,South Carolina St.,338,-18.8189,97.8665,116.685,66.7924,0.0,0.0,0.0
2019,South Dakota,229,-5.70338,100.34,106.044,66.7774,0.0,0.0,0.0
2019,South Dakota St.,98,7.08246,112.063,104.98,70.8677,0.0,0.0,0.0
2019,South Florida,122,5.0373,102.286,97.249,67.072,0.0,0.0,0.0
2019,Southeast Missouri St.,309,-12.4713,97.3542,109.826,67.4693,0.0,0.0,0.0
2019,Southeastern Louisiana,231,-5.90069,99.2469,105.148,65.094,0.0,0.0,0.0
2019,Southern,335,-18.4091,93.7138,112.123,65.5417,0.0,0.0,0.0
2019,Southern Illinois,150,1.69993,104.194,102.494,65.6428,0.0,0.0,0.0
2019,Southern Miss,101,6.41779,106.516,100.098,64.671,0.0,0.0,0.0
2019,Southern Utah,281,-9.90562,96.4563,106.362,70.9119,0.0,0.0,0.0
2019,St. Bonaventure,118,5.16812,101.97,96.8019,63.7948,0.0,0.0,0.0
2019,St. Francis NY,273,-9.49161,95.7217,105.213,68.2721,0.0,0.0,0.0
2019,St. Francis PA,261,-8.11443,105.136,113.251,67.9898,0.0,0.0,0.0
2019,St. John's,78,8.75182,109.671,100.92,70.4832,0.0,0.0,0.0
2019,Stanford,119,5.12042,103.274,98.1537,69.7863,0.0,0.0,0.0
2019,Stephen F. Austin,311,-12.7492,95.3061,108.055,68.6702,0.0,0.0,0.0
2019,Stetson,327,-15.8211,97.5551,113.376,68.7155,0.0,0.0,0.0
2019,Stony Brook,168,-0.751765,99.1337,99.8855,68.8958,0.0,0.0,0.0
2019,Syracuse,35,16.3,110.213,93.9133,66.0629,0.0,0.0,0.0
2019,TCU,48,14.1725,110.357,96.1846,68.7688,0.0,0.0,0.0
2019,Temple,76,9.3923,108.851,99.4587,68.7589,0.0,0.0,0.0
2019,Tennessee,8,26.98,122.479,95.4987,67.703,0.0,0.0,0.0
2019,Tennessee Martin,289,-10.6212,104.544,115.165,68.309,0.0,0.0,0.0
2019,Tennessee St.,295,-11.0763,98.3954,109.472,69.2896,0.0,0.0,0.0
2019,Tennessee Tech,322,-15.1881,89.4202,104.608,68.1468,0.0,0.0,0.0
2019,Texas,30,17.8908,114.07,96.1787,64.2286,0.0,0.0,0.0
2019,Texas A&M,92,7.49169,106.904,99.4118,67.2706,0.0,0.0,0.0
2019,Texas A&M Corpus Chris,282,-9.94367,94.4776,104.421,64.7448,0.0,0.0,0.0
2019,Texas Southern,214,-4.50359,103.973,108.477,74.4982,0.0,0.0,0.0
2019,Texas St.,126,4.367,102.046,97.6794,65.0052,0.0,0.0,0.0
2019,Texas Tech,9,26.7476,112.694,85.9468,66.5403,0.0,0.0,0.0
2019,The Citadel,249,-7.5908,106.573,114.164,73.5135,0.0,0.0,0.0
2019,Toledo,58,11.9973,110.011,98.0138,67.4606,0.0,0.0,0.0
2019,Towson,288,-10.4831,100.056,110.539,63.3624,0.0,0.0,0.0
2019,Troy,246,-7.40411,102.778,110.182,66.8624,0.0,0.0,0.0
2019,Tulane,292,-10.7752,96.4776,107.253,69.6007,0.0,0.0,0.0
2019,Tulsa,131,4.23166,104.647,100.415,68.6702,0.0,0.0,0.0
2019,UAB,148,1.83645,106.362,104.525,64.9071,0.0,0.0,0.0
2019,UC Davis,248,-7.49286,96.2063,103.699,65.714,0.0,0.0,0.0
2019,UC Irvine,75,9.46217,106.606,97.144,65.0838,0.0,0.0,0.0
2019,UC Riverside,321,-14.9521,98.0702,113.022,63.1416,0.0,0.0,0.0
